user_id,product_id,event_type,quantity,event_at
61,26,cart,2,2026-02-23 23:00:51.455646+00:00
353,54,cart,1,2026-02-23 23:15:51.455646+00:00
437,129,view,1,2026-02-23 23:24:51.455646+00:00
142,150,view,1,2026-02-23 23:28:51.455646+00:00
462,290,view,1,2026-02-24 00:07:51.455646+00:00
95,194,cart,1,2026-02-24 00:22:51.455646+00:00
142,234,view,1,2026-02-24 00:25:51.455646+00:00
81,71,view,1,2026-02-24 00:50:51.455646+00:00
366,216,view,1,2026-02-24 00:53:51.455646+00:00
150,203,view,1,2026-02-24 01:18:51.455646+00:00
183,188,view,1,2026-02-24 01:28:51.455646+00:00
410,232,view,1,2026-02-24 01:40:51.455646+00:00
211,94,cart,2,2026-02-24 01:50:51.455646+00:00
233,260,cart,1,2026-02-24 02:08:51.455646+00:00
142,115,view,1,2026-02-24 02:11:51.455646+00:00
383,49,purchase,1,2026-02-24 02:15:51.455646+00:00
413,285,view,1,2026-02-24 02:15:51.455646+00:00
66,23,view,1,2026-02-24 02:29:51.455646+00:00
393,151,cart,3,2026-02-24 02:32:51.455646+00:00
107,146,view,1,2026-02-24 02:38:51.455646+00:00
183,233,view,1,2026-02-24 03:12:51.455646+00:00
463,131,view,1,2026-02-24 03:26:51.455646+00:00
153,36,view,1,2026-02-24 03:28:51.455646+00:00
404,271,view,1,2026-02-24 03:30:51.455646+00:00
210,41,view,1,2026-02-24 03:32:51.455646+00:00
198,256,view,1,2026-02-24 03:41:51.455646+00:00
427,104,view,1,2026-02-24 03:54:51.455646+00:00
318,254,view,1,2026-02-24 04:01:51.455646+00:00
89,296,view,1,2026-02-24 04:32:51.455646+00:00
451,237,cart,3,2026-02-24 04:50:51.455646+00:00
128,12,purchase,1,2026-02-24 04:57:51.455646+00:00
29,300,view,1,2026-02-24 05:03:51.455646+00:00
477,82,cart,2,2026-02-24 05:05:51.455646+00:00
27,44,view,1,2026-02-24 05:15:51.455646+00:00
242,131,cart,2,2026-02-24 05:40:51.455646+00:00
267,294,view,1,2026-02-24 05:40:51.455646+00:00
469,116,view,1,2026-02-24 05:44:51.455646+00:00
303,222,view,1,2026-02-24 05:57:51.455646+00:00
414,269,view,1,2026-02-24 06:11:51.455646+00:00
98,96,view,1,2026-02-24 06:25:51.455646+00:00
405,249,view,1,2026-02-24 06:53:51.455646+00:00
421,88,purchase,1,2026-02-24 06:59:51.455646+00:00
353,121,view,1,2026-02-24 07:04:51.455646+00:00
35,260,purchase,2,2026-02-24 07:06:51.455646+00:00
11,208,view,1,2026-02-24 07:21:51.455646+00:00
288,106,cart,1,2026-02-24 07:24:51.455646+00:00
49,183,view,1,2026-02-24 07:36:51.455646+00:00
393,132,view,1,2026-02-24 07:37:51.455646+00:00
441,39,view,1,2026-02-24 07:43:51.455646+00:00
390,192,cart,3,2026-02-24 07:44:51.455646+00:00
360,292,view,1,2026-02-24 07:54:51.455646+00:00
420,260,cart,2,2026-02-24 08:08:51.455646+00:00
353,197,view,1,2026-02-24 08:17:51.455646+00:00
345,107,view,1,2026-02-24 08:37:51.455646+00:00
139,112,cart,3,2026-02-24 08:51:51.455646+00:00
158,154,view,1,2026-02-24 09:34:51.455646+00:00
138,8,view,1,2026-02-24 09:51:51.455646+00:00
329,195,view,1,2026-02-24 09:52:51.455646+00:00
87,69,cart,3,2026-02-24 10:19:51.455646+00:00
175,159,view,1,2026-02-24 10:55:51.455646+00:00
77,42,view,1,2026-02-24 10:59:51.455646+00:00
255,187,view,1,2026-02-24 10:59:51.455646+00:00
489,4,view,1,2026-02-24 10:59:51.455646+00:00
44,206,view,1,2026-02-24 11:21:51.455646+00:00
432,225,cart,2,2026-02-24 11:23:51.455646+00:00
41,17,view,1,2026-02-24 11:29:51.455646+00:00
167,268,cart,3,2026-02-24 11:42:51.455646+00:00
475,93,view,1,2026-02-24 11:51:51.455646+00:00
141,10,view,1,2026-02-24 11:53:51.455646+00:00
343,198,view,1,2026-02-24 12:08:51.455646+00:00
26,230,cart,3,2026-02-24 12:11:51.455646+00:00
414,162,cart,1,2026-02-24 12:45:51.455646+00:00
359,100,view,1,2026-02-24 13:06:51.455646+00:00
42,212,cart,2,2026-02-24 13:19:51.455646+00:00
402,191,view,1,2026-02-24 13:30:51.455646+00:00
132,17,cart,1,2026-02-24 13:34:51.455646+00:00
241,295,view,1,2026-02-24 13:51:51.455646+00:00
158,239,view,1,2026-02-24 14:31:51.455646+00:00
333,207,view,1,2026-02-24 14:41:51.455646+00:00
99,95,view,1,2026-02-24 14:56:51.455646+00:00
342,281,view,1,2026-02-24 15:01:51.455646+00:00
305,151,view,1,2026-02-24 15:10:51.455646+00:00
100,179,view,1,2026-02-24 15:14:51.455646+00:00
467,7,cart,1,2026-02-24 15:15:51.455646+00:00
268,209,view,1,2026-02-24 15:20:51.455646+00:00
107,193,view,1,2026-02-24 15:43:51.455646+00:00
110,136,view,1,2026-02-24 15:46:51.455646+00:00
250,260,view,1,2026-02-24 16:09:51.455646+00:00
203,169,view,1,2026-02-24 16:10:51.455646+00:00
487,153,view,1,2026-02-24 16:16:51.455646+00:00
298,168,view,1,2026-02-24 16:41:51.455646+00:00
267,49,view,1,2026-02-24 16:46:51.455646+00:00
499,150,view,1,2026-02-24 17:02:51.455646+00:00
41,170,view,1,2026-02-24 17:03:51.455646+00:00
496,256,view,1,2026-02-24 17:11:51.455646+00:00
138,55,view,1,2026-02-24 17:34:51.455646+00:00
347,218,cart,2,2026-02-24 18:09:51.455646+00:00
330,242,view,1,2026-02-24 18:19:51.455646+00:00
431,15,view,1,2026-02-24 18:40:51.455646+00:00
189,52,view,1,2026-02-24 19:22:51.455646+00:00
339,240,purchase,2,2026-02-24 19:54:51.455646+00:00
139,132,view,1,2026-02-24 19:55:51.455646+00:00
463,250,view,1,2026-02-24 20:18:51.455646+00:00
353,53,view,1,2026-02-24 20:35:51.455646+00:00
215,8,purchase,2,2026-02-24 20:35:51.455646+00:00
355,249,view,1,2026-02-24 20:39:51.455646+00:00
382,21,view,1,2026-02-24 20:51:51.455646+00:00
339,66,cart,2,2026-02-24 21:16:51.455646+00:00
59,238,view,1,2026-02-24 21:27:51.455646+00:00
258,253,cart,3,2026-02-24 21:46:51.455646+00:00
96,35,cart,3,2026-02-24 21:47:51.455646+00:00
51,262,view,1,2026-02-24 21:48:51.455646+00:00
224,113,view,1,2026-02-24 22:08:51.455646+00:00
210,74,view,1,2026-02-24 22:27:51.455646+00:00
254,160,view,1,2026-02-24 22:32:51.455646+00:00
391,205,view,1,2026-02-24 22:38:51.455646+00:00
10,243,view,1,2026-02-24 22:45:51.455646+00:00
420,154,view,1,2026-02-24 22:53:51.455646+00:00
237,24,view,1,2026-02-24 22:55:51.455646+00:00
380,220,view,1,2026-02-24 22:56:51.455646+00:00
145,266,view,1,2026-02-24 23:16:51.455646+00:00
170,190,view,1,2026-02-24 23:23:51.455646+00:00
377,220,view,1,2026-02-24 23:26:51.455646+00:00
404,245,view,1,2026-02-24 23:31:51.455646+00:00
186,267,cart,1,2026-02-24 23:32:51.455646+00:00
285,141,view,1,2026-02-24 23:48:51.455646+00:00
113,240,view,1,2026-02-24 23:54:51.455646+00:00
112,55,view,1,2026-02-24 23:56:51.455646+00:00
497,39,view,1,2026-02-24 23:58:51.455646+00:00
143,115,view,1,2026-02-25 00:01:51.455646+00:00
391,230,cart,1,2026-02-25 00:06:51.455646+00:00
133,53,view,1,2026-02-25 00:38:51.455646+00:00
182,10,view,1,2026-02-25 00:48:51.455646+00:00
111,70,view,1,2026-02-25 01:17:51.455646+00:00
487,274,view,1,2026-02-25 01:43:51.455646+00:00
183,63,view,1,2026-02-25 01:51:51.455646+00:00
415,72,view,1,2026-02-25 02:00:51.455646+00:00
130,268,view,1,2026-02-25 02:02:51.455646+00:00
256,263,view,1,2026-02-25 02:44:51.455646+00:00
5,106,view,1,2026-02-25 02:52:51.455646+00:00
496,61,view,1,2026-02-25 03:25:51.455646+00:00
270,115,cart,1,2026-02-25 03:33:51.455646+00:00
493,98,view,1,2026-02-25 03:42:51.455646+00:00
489,81,view,1,2026-02-25 03:50:51.455646+00:00
85,127,view,1,2026-02-25 03:55:51.455646+00:00
115,114,view,1,2026-02-25 04:18:51.455646+00:00
361,170,view,1,2026-02-25 04:44:51.455646+00:00
332,237,view,1,2026-02-25 04:50:51.455646+00:00
279,184,view,1,2026-02-25 05:10:51.455646+00:00
26,130,cart,2,2026-02-25 05:23:51.455646+00:00
111,118,cart,2,2026-02-25 05:33:51.455646+00:00
202,249,view,1,2026-02-25 05:46:51.455646+00:00
69,83,view,1,2026-02-25 06:09:51.455646+00:00
353,139,view,1,2026-02-25 06:16:51.455646+00:00
187,47,view,1,2026-02-25 06:27:51.455646+00:00
82,69,view,1,2026-02-25 07:10:51.455646+00:00
271,85,cart,1,2026-02-25 07:17:51.455646+00:00
63,22,view,1,2026-02-25 07:21:51.455646+00:00
47,28,purchase,1,2026-02-25 07:27:51.455646+00:00
314,9,view,1,2026-02-25 07:55:51.455646+00:00
471,240,view,1,2026-02-25 07:58:51.455646+00:00
495,281,view,1,2026-02-25 08:05:51.455646+00:00
138,165,view,1,2026-02-25 08:09:51.455646+00:00
340,262,cart,1,2026-02-25 08:32:51.455646+00:00
140,88,view,1,2026-02-25 08:36:51.455646+00:00
201,261,view,1,2026-02-25 08:41:51.455646+00:00
210,235,view,1,2026-02-25 08:54:51.455646+00:00
411,282,view,1,2026-02-25 09:09:51.455646+00:00
282,81,view,1,2026-02-25 09:10:51.455646+00:00
105,290,view,1,2026-02-25 09:17:51.455646+00:00
79,75,cart,3,2026-02-25 09:53:51.455646+00:00
52,255,view,1,2026-02-25 09:59:51.455646+00:00
476,199,view,1,2026-02-25 10:09:51.455646+00:00
385,262,cart,2,2026-02-25 10:10:51.455646+00:00
171,141,view,1,2026-02-25 10:17:51.455646+00:00
92,39,purchase,2,2026-02-25 10:24:51.455646+00:00
408,26,view,1,2026-02-25 10:42:51.455646+00:00
121,166,view,1,2026-02-25 11:00:51.455646+00:00
361,231,view,1,2026-02-25 11:20:51.455646+00:00
172,47,view,1,2026-02-25 11:34:51.455646+00:00
23,106,cart,2,2026-02-25 11:44:51.455646+00:00
367,295,view,1,2026-02-25 11:46:51.455646+00:00
401,21,cart,1,2026-02-25 12:16:51.455646+00:00
472,129,view,1,2026-02-25 12:32:51.455646+00:00
296,70,cart,3,2026-02-25 12:43:51.455646+00:00
43,164,view,1,2026-02-25 12:57:51.455646+00:00
496,174,view,1,2026-02-25 13:11:51.455646+00:00
170,52,view,1,2026-02-25 13:39:51.455646+00:00
438,153,view,1,2026-02-25 14:04:51.455646+00:00
6,2,view,1,2026-02-25 14:09:51.455646+00:00
159,48,view,1,2026-02-25 14:12:51.455646+00:00
463,265,view,1,2026-02-25 14:27:51.455646+00:00
7,134,view,1,2026-02-25 14:34:51.455646+00:00
327,4,view,1,2026-02-25 15:05:51.455646+00:00
389,64,view,1,2026-02-25 15:21:51.455646+00:00
167,27,view,1,2026-02-25 15:37:51.455646+00:00
259,85,cart,2,2026-02-25 15:43:51.455646+00:00
389,131,view,1,2026-02-25 15:44:51.455646+00:00
310,198,view,1,2026-02-25 15:45:51.455646+00:00
59,172,view,1,2026-02-25 15:46:51.455646+00:00
402,132,view,1,2026-02-25 15:56:51.455646+00:00
344,267,view,1,2026-02-25 16:02:51.455646+00:00
282,152,view,1,2026-02-25 16:10:51.455646+00:00
127,168,view,1,2026-02-25 16:22:51.455646+00:00
296,136,view,1,2026-02-25 16:42:51.455646+00:00
386,127,view,1,2026-02-25 17:03:51.455646+00:00
225,64,view,1,2026-02-25 17:04:51.455646+00:00
394,226,purchase,1,2026-02-25 17:11:51.455646+00:00
192,202,cart,3,2026-02-25 17:19:51.455646+00:00
209,46,view,1,2026-02-25 17:28:51.455646+00:00
118,274,view,1,2026-02-25 17:31:51.455646+00:00
499,15,view,1,2026-02-25 17:50:51.455646+00:00
364,9,view,1,2026-02-25 18:39:51.455646+00:00
368,61,cart,1,2026-02-25 18:52:51.455646+00:00
98,72,view,1,2026-02-25 18:52:51.455646+00:00
274,29,cart,1,2026-02-25 18:53:51.455646+00:00
128,11,view,1,2026-02-25 18:57:51.455646+00:00
239,263,view,1,2026-02-25 18:58:51.455646+00:00
200,226,view,1,2026-02-25 19:11:51.455646+00:00
395,62,view,1,2026-02-25 19:26:51.455646+00:00
432,73,view,1,2026-02-25 19:32:51.455646+00:00
499,246,cart,3,2026-02-25 19:35:51.455646+00:00
411,218,view,1,2026-02-25 19:51:51.455646+00:00
87,247,view,1,2026-02-25 20:01:51.455646+00:00
122,196,view,1,2026-02-25 20:17:51.455646+00:00
462,136,view,1,2026-02-25 20:31:51.455646+00:00
29,210,view,1,2026-02-25 20:47:51.455646+00:00
350,202,view,1,2026-02-25 21:10:51.455646+00:00
382,135,view,1,2026-02-25 21:33:51.455646+00:00
476,177,view,1,2026-02-25 21:45:51.455646+00:00
172,64,view,1,2026-02-25 21:51:51.455646+00:00
375,51,view,1,2026-02-25 21:53:51.455646+00:00
42,206,view,1,2026-02-25 21:58:51.455646+00:00
188,24,view,1,2026-02-25 22:15:51.455646+00:00
181,208,view,1,2026-02-25 22:24:51.455646+00:00
396,100,view,1,2026-02-25 22:39:51.455646+00:00
238,187,cart,2,2026-02-25 22:47:51.455646+00:00
271,286,view,1,2026-02-25 22:55:51.455646+00:00
321,83,view,1,2026-02-25 22:56:51.455646+00:00
420,170,view,1,2026-02-25 22:57:51.455646+00:00
75,63,view,1,2026-02-25 23:04:51.455646+00:00
205,292,cart,3,2026-02-26 00:00:51.455646+00:00
326,266,view,1,2026-02-26 00:03:51.455646+00:00
22,139,view,1,2026-02-26 00:17:51.455646+00:00
92,194,view,1,2026-02-26 00:21:51.455646+00:00
52,81,view,1,2026-02-26 00:33:51.455646+00:00
328,215,view,1,2026-02-26 00:37:51.455646+00:00
226,58,view,1,2026-02-26 01:06:51.455646+00:00
300,21,cart,1,2026-02-26 01:14:51.455646+00:00
174,131,view,1,2026-02-26 01:41:51.455646+00:00
80,141,view,1,2026-02-26 01:44:51.455646+00:00
221,98,view,1,2026-02-26 01:48:51.455646+00:00
272,215,view,1,2026-02-26 01:55:51.455646+00:00
142,161,view,1,2026-02-26 01:58:51.455646+00:00
40,164,view,1,2026-02-26 02:16:51.455646+00:00
314,180,view,1,2026-02-26 02:21:51.455646+00:00
249,209,view,1,2026-02-26 02:26:51.455646+00:00
222,100,view,1,2026-02-26 02:27:51.455646+00:00
129,90,view,1,2026-02-26 02:28:51.455646+00:00
495,143,view,1,2026-02-26 02:49:51.455646+00:00
353,77,view,1,2026-02-26 02:52:51.455646+00:00
274,97,cart,1,2026-02-26 03:03:51.455646+00:00
193,208,view,1,2026-02-26 03:05:51.455646+00:00
495,139,cart,3,2026-02-26 03:05:51.455646+00:00
189,154,view,1,2026-02-26 03:08:51.455646+00:00
109,37,view,1,2026-02-26 03:11:51.455646+00:00
8,15,view,1,2026-02-26 03:21:51.455646+00:00
136,200,cart,2,2026-02-26 03:24:51.455646+00:00
415,141,view,1,2026-02-26 03:30:51.455646+00:00
185,158,view,1,2026-02-26 03:38:51.455646+00:00
186,60,view,1,2026-02-26 03:48:51.455646+00:00
371,73,view,1,2026-02-26 03:59:51.455646+00:00
487,286,view,1,2026-02-26 04:14:51.455646+00:00
19,217,view,1,2026-02-26 04:34:51.455646+00:00
10,139,view,1,2026-02-26 04:35:51.455646+00:00
475,286,view,1,2026-02-26 04:40:51.455646+00:00
265,79,cart,3,2026-02-26 04:42:51.455646+00:00
14,273,view,1,2026-02-26 04:55:51.455646+00:00
280,260,purchase,2,2026-02-26 05:01:51.455646+00:00
420,153,cart,1,2026-02-26 05:15:51.455646+00:00
10,213,view,1,2026-02-26 05:20:51.455646+00:00
389,192,view,1,2026-02-26 05:29:51.455646+00:00
383,101,view,1,2026-02-26 05:38:51.455646+00:00
210,224,cart,2,2026-02-26 05:55:51.455646+00:00
43,201,view,1,2026-02-26 05:59:51.455646+00:00
236,254,cart,1,2026-02-26 06:07:51.455646+00:00
55,220,cart,1,2026-02-26 06:08:51.455646+00:00
393,202,view,1,2026-02-26 06:19:51.455646+00:00
172,288,cart,3,2026-02-26 07:00:51.455646+00:00
395,95,purchase,3,2026-02-26 07:09:51.455646+00:00
247,8,view,1,2026-02-26 07:16:51.455646+00:00
170,11,view,1,2026-02-26 07:18:51.455646+00:00
310,169,cart,2,2026-02-26 07:51:51.455646+00:00
56,273,view,1,2026-02-26 07:52:51.455646+00:00
314,215,view,1,2026-02-26 08:01:51.455646+00:00
396,30,view,1,2026-02-26 08:05:51.455646+00:00
264,269,view,1,2026-02-26 08:15:51.455646+00:00
449,277,view,1,2026-02-26 08:50:51.455646+00:00
231,100,view,1,2026-02-26 09:05:51.455646+00:00
2,134,view,1,2026-02-26 09:08:51.455646+00:00
238,167,view,1,2026-02-26 09:11:51.455646+00:00
32,266,cart,2,2026-02-26 09:21:51.455646+00:00
168,55,view,1,2026-02-26 09:55:51.455646+00:00
236,229,view,1,2026-02-26 10:04:51.455646+00:00
447,161,cart,2,2026-02-26 10:13:51.455646+00:00
462,292,view,1,2026-02-26 10:34:51.455646+00:00
342,241,view,1,2026-02-26 10:34:51.455646+00:00
128,194,view,1,2026-02-26 10:36:51.455646+00:00
460,183,view,1,2026-02-26 10:37:51.455646+00:00
28,287,view,1,2026-02-26 10:40:51.455646+00:00
81,253,view,1,2026-02-26 10:42:51.455646+00:00
363,267,view,1,2026-02-26 10:43:51.455646+00:00
480,36,view,1,2026-02-26 10:47:51.455646+00:00
86,117,view,1,2026-02-26 10:47:51.455646+00:00
412,34,view,1,2026-02-26 10:57:51.455646+00:00
226,169,view,1,2026-02-26 10:58:51.455646+00:00
313,299,cart,3,2026-02-26 11:01:51.455646+00:00
421,111,view,1,2026-02-26 11:01:51.455646+00:00
53,250,view,1,2026-02-26 11:15:51.455646+00:00
456,122,view,1,2026-02-26 11:19:51.455646+00:00
286,13,cart,3,2026-02-26 11:25:51.455646+00:00
258,148,view,1,2026-02-26 11:28:51.455646+00:00
319,140,view,1,2026-02-26 11:36:51.455646+00:00
493,103,view,1,2026-02-26 11:40:51.455646+00:00
205,152,view,1,2026-02-26 11:51:51.455646+00:00
3,282,view,1,2026-02-26 12:19:51.455646+00:00
142,282,view,1,2026-02-26 12:22:51.455646+00:00
327,286,view,1,2026-02-26 12:24:51.455646+00:00
351,29,cart,3,2026-02-26 12:24:51.455646+00:00
98,244,view,1,2026-02-26 12:33:51.455646+00:00
276,125,view,1,2026-02-26 12:43:51.455646+00:00
149,11,view,1,2026-02-26 12:44:51.455646+00:00
410,57,view,1,2026-02-26 13:08:51.455646+00:00
440,226,cart,1,2026-02-26 14:08:51.455646+00:00
353,79,view,1,2026-02-26 14:19:51.455646+00:00
207,69,view,1,2026-02-26 14:29:51.455646+00:00
414,221,cart,3,2026-02-26 14:35:51.455646+00:00
159,92,view,1,2026-02-26 15:11:51.455646+00:00
133,209,view,1,2026-02-26 15:29:51.455646+00:00
44,226,cart,3,2026-02-26 15:34:51.455646+00:00
378,50,view,1,2026-02-26 15:46:51.455646+00:00
329,147,view,1,2026-02-26 15:52:51.455646+00:00
292,115,view,1,2026-02-26 16:28:51.455646+00:00
131,264,view,1,2026-02-26 16:45:51.455646+00:00
428,22,view,1,2026-02-26 16:56:51.455646+00:00
255,54,view,1,2026-02-26 16:59:51.455646+00:00
95,106,cart,3,2026-02-26 17:02:51.455646+00:00
145,66,cart,3,2026-02-26 17:09:51.455646+00:00
455,238,view,1,2026-02-26 17:37:51.455646+00:00
148,134,view,1,2026-02-26 18:10:51.455646+00:00
306,29,view,1,2026-02-26 18:33:51.455646+00:00
475,50,view,1,2026-02-26 18:44:51.455646+00:00
26,299,view,1,2026-02-26 19:21:51.455646+00:00
478,292,view,1,2026-02-26 19:45:51.455646+00:00
156,51,view,1,2026-02-26 19:45:51.455646+00:00
265,97,view,1,2026-02-26 19:46:51.455646+00:00
162,98,purchase,2,2026-02-26 19:58:51.455646+00:00
185,136,view,1,2026-02-26 20:13:51.455646+00:00
27,64,view,1,2026-02-26 20:14:51.455646+00:00
482,283,view,1,2026-02-26 20:16:51.455646+00:00
316,249,cart,2,2026-02-26 20:38:51.455646+00:00
136,188,view,1,2026-02-26 20:56:51.455646+00:00
149,157,view,1,2026-02-26 20:57:51.455646+00:00
106,199,view,1,2026-02-26 20:59:51.455646+00:00
41,44,view,1,2026-02-26 21:01:51.455646+00:00
300,31,view,1,2026-02-26 21:22:51.455646+00:00
485,254,view,1,2026-02-26 21:22:51.455646+00:00
240,84,view,1,2026-02-26 21:29:51.455646+00:00
420,139,view,1,2026-02-26 21:35:51.455646+00:00
20,167,view,1,2026-02-26 21:37:51.455646+00:00
155,71,view,1,2026-02-26 21:44:51.455646+00:00
398,264,view,1,2026-02-26 21:57:51.455646+00:00
375,11,view,1,2026-02-26 22:11:51.455646+00:00
436,294,view,1,2026-02-26 22:12:51.455646+00:00
31,4,cart,2,2026-02-26 22:27:51.455646+00:00
233,181,view,1,2026-02-26 22:29:51.455646+00:00
297,205,cart,1,2026-02-26 22:36:51.455646+00:00
222,196,view,1,2026-02-26 22:45:51.455646+00:00
118,263,view,1,2026-02-26 22:55:51.455646+00:00
389,251,view,1,2026-02-26 23:02:51.455646+00:00
494,259,view,1,2026-02-26 23:22:51.455646+00:00
106,189,view,1,2026-02-26 23:30:51.455646+00:00
61,50,view,1,2026-02-26 23:34:51.455646+00:00
70,68,view,1,2026-02-26 23:36:51.455646+00:00
323,211,cart,3,2026-02-26 23:37:51.455646+00:00
55,184,view,1,2026-02-26 23:52:51.455646+00:00
131,210,view,1,2026-02-27 00:15:51.455646+00:00
35,141,purchase,2,2026-02-27 00:39:51.455646+00:00
263,229,cart,2,2026-02-27 00:42:51.455646+00:00
207,237,view,1,2026-02-27 00:59:51.455646+00:00
136,161,view,1,2026-02-27 01:10:51.455646+00:00
458,251,cart,2,2026-02-27 01:27:51.455646+00:00
226,175,cart,3,2026-02-27 01:45:51.455646+00:00
53,225,cart,2,2026-02-27 01:47:51.455646+00:00
339,246,view,1,2026-02-27 01:48:51.455646+00:00
489,1,view,1,2026-02-27 01:53:51.455646+00:00
46,85,view,1,2026-02-27 02:15:51.455646+00:00
238,286,cart,2,2026-02-27 02:29:51.455646+00:00
234,248,view,1,2026-02-27 02:35:51.455646+00:00
205,134,view,1,2026-02-27 02:40:51.455646+00:00
437,132,cart,2,2026-02-27 02:45:51.455646+00:00
79,256,view,1,2026-02-27 03:07:51.455646+00:00
360,38,cart,1,2026-02-27 03:14:51.455646+00:00
397,190,view,1,2026-02-27 03:15:51.455646+00:00
164,195,view,1,2026-02-27 03:18:51.455646+00:00
285,215,view,1,2026-02-27 03:51:51.455646+00:00
40,144,view,1,2026-02-27 04:11:51.455646+00:00
463,120,view,1,2026-02-27 04:22:51.455646+00:00
55,29,view,1,2026-02-27 04:27:51.455646+00:00
466,89,cart,1,2026-02-27 05:21:51.455646+00:00
139,19,view,1,2026-02-27 05:27:51.455646+00:00
96,91,view,1,2026-02-27 05:29:51.455646+00:00
318,71,cart,2,2026-02-27 05:34:51.455646+00:00
37,194,cart,3,2026-02-27 05:40:51.455646+00:00
164,232,view,1,2026-02-27 05:56:51.455646+00:00
488,163,view,1,2026-02-27 06:05:51.455646+00:00
292,220,cart,2,2026-02-27 06:09:51.455646+00:00
70,198,cart,3,2026-02-27 06:28:51.455646+00:00
358,41,view,1,2026-02-27 06:32:51.455646+00:00
32,153,view,1,2026-02-27 06:33:51.455646+00:00
80,299,view,1,2026-02-27 07:02:51.455646+00:00
326,234,view,1,2026-02-27 07:08:51.455646+00:00
453,148,view,1,2026-02-27 07:22:51.455646+00:00
146,189,view,1,2026-02-27 07:51:51.455646+00:00
300,19,view,1,2026-02-27 08:56:51.455646+00:00
223,269,view,1,2026-02-27 09:14:51.455646+00:00
57,89,view,1,2026-02-27 09:14:51.455646+00:00
224,194,view,1,2026-02-27 09:20:51.455646+00:00
405,239,view,1,2026-02-27 09:43:51.455646+00:00
268,229,view,1,2026-02-27 09:59:51.455646+00:00
141,101,view,1,2026-02-27 10:01:51.455646+00:00
478,253,view,1,2026-02-27 10:05:51.455646+00:00
80,223,view,1,2026-02-27 10:10:51.455646+00:00
493,139,cart,2,2026-02-27 10:20:51.455646+00:00
165,293,view,1,2026-02-27 10:34:51.455646+00:00
212,23,view,1,2026-02-27 10:58:51.455646+00:00
111,216,cart,2,2026-02-27 10:59:51.455646+00:00
41,263,cart,2,2026-02-27 11:23:51.455646+00:00
69,143,view,1,2026-02-27 11:46:51.455646+00:00
220,147,view,1,2026-02-27 11:59:51.455646+00:00
438,275,view,1,2026-02-27 12:09:51.455646+00:00
345,237,view,1,2026-02-27 12:39:51.455646+00:00
273,231,cart,3,2026-02-27 12:45:51.455646+00:00
372,142,purchase,3,2026-02-27 12:51:51.455646+00:00
93,187,view,1,2026-02-27 12:55:51.455646+00:00
167,154,cart,1,2026-02-27 13:05:51.455646+00:00
209,222,view,1,2026-02-27 13:08:51.455646+00:00
380,85,view,1,2026-02-27 13:37:51.455646+00:00
268,48,view,1,2026-02-27 13:50:51.455646+00:00
139,269,cart,2,2026-02-27 14:24:51.455646+00:00
449,266,view,1,2026-02-27 14:37:51.455646+00:00
468,30,view,1,2026-02-27 15:08:51.455646+00:00
381,29,view,1,2026-02-27 15:16:51.455646+00:00
180,209,cart,2,2026-02-27 15:19:51.455646+00:00
128,293,view,1,2026-02-27 15:26:51.455646+00:00
489,202,purchase,3,2026-02-27 15:42:51.455646+00:00
334,263,view,1,2026-02-27 15:44:51.455646+00:00
177,95,view,1,2026-02-27 15:54:51.455646+00:00
18,121,view,1,2026-02-27 15:58:51.455646+00:00
372,264,view,1,2026-02-27 16:05:51.455646+00:00
193,16,cart,2,2026-02-27 16:07:51.455646+00:00
434,53,cart,1,2026-02-27 16:11:51.455646+00:00
302,162,view,1,2026-02-27 16:12:51.455646+00:00
363,199,view,1,2026-02-27 16:16:51.455646+00:00
238,131,view,1,2026-02-27 16:16:51.455646+00:00
105,158,view,1,2026-02-27 16:52:51.455646+00:00
238,127,view,1,2026-02-27 16:52:51.455646+00:00
169,190,view,1,2026-02-27 17:08:51.455646+00:00
493,46,purchase,1,2026-02-27 17:31:51.455646+00:00
333,35,purchase,2,2026-02-27 17:40:51.455646+00:00
36,220,view,1,2026-02-27 17:52:51.455646+00:00
201,165,view,1,2026-02-27 17:53:51.455646+00:00
189,254,view,1,2026-02-27 18:14:51.455646+00:00
264,255,cart,3,2026-02-27 18:27:51.455646+00:00
227,249,view,1,2026-02-27 18:45:51.455646+00:00
297,69,view,1,2026-02-27 18:45:51.455646+00:00
169,74,view,1,2026-02-27 18:52:51.455646+00:00
256,268,view,1,2026-02-27 18:54:51.455646+00:00
87,110,view,1,2026-02-27 19:02:51.455646+00:00
282,69,cart,3,2026-02-27 19:07:51.455646+00:00
79,200,cart,1,2026-02-27 20:10:51.455646+00:00
458,87,view,1,2026-02-27 20:36:51.455646+00:00
304,41,view,1,2026-02-27 20:37:51.455646+00:00
149,93,view,1,2026-02-27 22:03:51.455646+00:00
167,228,view,1,2026-02-27 22:32:51.455646+00:00
335,260,view,1,2026-02-27 22:35:51.455646+00:00
91,273,cart,3,2026-02-27 22:37:51.455646+00:00
257,201,view,1,2026-02-27 23:06:51.455646+00:00
232,293,view,1,2026-02-27 23:26:51.455646+00:00
494,100,cart,3,2026-02-27 23:38:51.455646+00:00
410,131,view,1,2026-02-27 23:40:51.455646+00:00
494,48,view,1,2026-02-27 23:59:51.455646+00:00
183,182,view,1,2026-02-28 00:02:51.455646+00:00
278,120,view,1,2026-02-28 00:10:51.455646+00:00
